round,global_loss,global_accuracy,elapsed_time,noniid_effectiveness,client_details
38,1.365830116211229,51.49,404.9668242931366,2.586412873559957,"[{""client_id"": 1, ""average_loss"": 1.0087137903485979, ""accuracy"": 64.76190476190476, ""samples"": 2205}, {""client_id"": 8, ""average_loss"": 0.8748179617917763, ""accuracy"": 69.75025860795034, ""samples"": 6767}, {""client_id"": 6, ""average_loss"": 0.8662991022521799, ""accuracy"": 69.76330307883966, ""samples"": 5619}, {""client_id"": 4, ""average_loss"": 0.8320217005632542, ""accuracy"": 72.06201999710187, ""samples"": 6901}, {""client_id"": 9, ""average_loss"": 0.970110691699785, ""accuracy"": 66.58607350096712, ""samples"": 6204}]"
39,1.3059375084889162,56.73,416.3251700401306,2.0485019268375675,"[{""client_id"": 0, ""average_loss"": 0.8531848376705533, ""accuracy"": 70.73413934937057, ""samples"": 8023}, {""client_id"": 9, ""average_loss"": 0.9337849868941552, ""accuracy"": 67.52095422308189, ""samples"": 6204}, {""client_id"": 8, ""average_loss"": 0.8825689751022266, ""accuracy"": 69.67637062213684, ""samples"": 6767}, {""client_id"": 3, ""average_loss"": 1.029838760693868, ""accuracy"": 65.68021201413427, ""samples"": 2264}, {""client_id"": 6, ""average_loss"": 0.8305330571125854, ""accuracy"": 71.08026339206265, ""samples"": 5619}]"
40,1.7349101669469458,48.69,425.1803340911865,3.665645880224333,"[{""client_id"": 9, ""average_loss"": 0.8848547019909337, ""accuracy"": 69.35847840103159, ""samples"": 6204}, {""client_id"": 8, ""average_loss"": 0.842394399755406, ""accuracy"": 70.3265848972957, ""samples"": 6767}, {""client_id"": 5, ""average_loss"": 0.9100142819316763, ""accuracy"": 69.38950988822012, ""samples"": 1163}, {""client_id"": 1, ""average_loss"": 1.1148255348205567, ""accuracy"": 61.31519274376417, ""samples"": 2205}, {""client_id"": 6, ""average_loss"": 0.8212985904379324, ""accuracy"": 71.77433707065315, ""samples"": 5619}]"
41,1.5069475781386066,48.09,435.2652084827423,8.157684458807179,"[{""client_id"": 9, ""average_loss"": 0.9148604292230508, ""accuracy"": 68.93939393939394, ""samples"": 6204}, {""client_id"": 5, ""average_loss"": 0.6356733786432367, ""accuracy"": 79.53568357695615, ""samples"": 1163}, {""client_id"": 2, ""average_loss"": 1.5219587451219558, ""accuracy"": 54.300062774639045, ""samples"": 6372}, {""client_id"": 8, ""average_loss"": 0.8221469836414985, ""accuracy"": 71.3314615043594, ""samples"": 6767}, {""client_id"": 7, ""average_loss"": 0.9045759822641101, ""accuracy"": 69.70305871846394, ""samples"": 4479}]"
42,1.266447030055295,53.57,446.60060381889343,3.842093441169997,"[{""client_id"": 6, ""average_loss"": 0.873867272653363, ""accuracy"": 70.75992169425164, ""samples"": 5619}, {""client_id"": 1, ""average_loss"": 1.151106309890747, ""accuracy"": 61.40589569160998, ""samples"": 2205}, {""client_id"": 0, ""average_loss"": 0.8445265420845577, ""accuracy"": 71.19531347376294, ""samples"": 8023}, {""client_id"": 2, ""average_loss"": 0.8580613002181053, ""accuracy"": 71.29629629629629, ""samples"": 6372}, {""client_id"": 8, ""average_loss"": 0.858030507587037, ""accuracy"": 70.72558002068864, ""samples"": 6767}]"
43,1.195528799940826,57.34,456.8162760734558,1.9429565675207994,"[{""client_id"": 3, ""average_loss"": 0.9722204506397247, ""accuracy"": 66.386925795053, ""samples"": 2264}, {""client_id"": 2, ""average_loss"": 0.8164207836985589, ""accuracy"": 72.30069052102951, ""samples"": 6372}, {""client_id"": 6, ""average_loss"": 0.8354559642347422, ""accuracy"": 70.75992169425164, ""samples"": 5619}, {""client_id"": 7, ""average_loss"": 0.8906218809740883, ""accuracy"": 69.92632283991962, ""samples"": 4479}, {""client_id"": 8, ""average_loss"": 0.8793183497662814, ""accuracy"": 70.07536574552978, ""samples"": 6767}]"
44,1.1828996709957245,57.15,467.8123254776001,1.456990339190257,"[{""client_id"": 3, ""average_loss"": 0.8326275356941752, ""accuracy"": 71.46643109540636, ""samples"": 2264}, {""client_id"": 0, ""average_loss"": 0.8226925073161958, ""accuracy"": 71.15792097719057, ""samples"": 8023}, {""client_id"": 2, ""average_loss"": 0.7862260913848877, ""accuracy"": 74.01129943502825, ""samples"": 6372}, {""client_id"": 4, ""average_loss"": 0.9090613275766373, ""accuracy"": 69.468193015505, ""samples"": 6901}, {""client_id"": 7, ""average_loss"": 0.8429241129330226, ""accuracy"": 71.24358115650814, ""samples"": 4479}]"
45,1.43767558769056,59.86,479.67051887512207,1.4633013580869998,"[{""client_id"": 2, ""average_loss"": 0.7574901908636094, ""accuracy"": 74.8901443816698, ""samples"": 6372}, {""client_id"": 8, ""average_loss"": 0.7998134313889269, ""accuracy"": 72.43978129156199, ""samples"": 6767}, {""client_id"": 9, ""average_loss"": 0.8702272219756215, ""accuracy"": 70.48678272082527, ""samples"": 6204}, {""client_id"": 4, ""average_loss"": 0.7665096841476582, ""accuracy"": 73.74293580640487, ""samples"": 6901}, {""client_id"": 7, ""average_loss"": 0.8072096645832062, ""accuracy"": 72.89573565528019, ""samples"": 4479}]"
46,1.522048203049192,55.91,488.82185983657837,3.6872476888479233,"[{""client_id"": 6, ""average_loss"": 0.809331429952925, ""accuracy"": 72.20145933440114, ""samples"": 5619}, {""client_id"": 1, ""average_loss"": 1.0587199432509287, ""accuracy"": 63.673469387755105, ""samples"": 2205}, {""client_id"": 2, ""average_loss"": 0.7784887862205505, ""accuracy"": 73.39924670433145, ""samples"": 6372}, {""client_id"": 5, ""average_loss"": 1.0633716300914162, ""accuracy"": 73.60275150472916, ""samples"": 1163}, {""client_id"": 9, ""average_loss"": 0.8336536902742288, ""accuracy"": 71.61508704061896, ""samples"": 6204}]"
47,2.311256838831932,57.13,500.03851079940796,1.3287784903797646,"[{""client_id"": 7, ""average_loss"": 0.8479072966745922, ""accuracy"": 71.22125474436258, ""samples"": 4479}, {""client_id"": 2, ""average_loss"": 0.7515635830163956, ""accuracy"": 74.9686126804771, ""samples"": 6372}, {""client_id"": 3, ""average_loss"": 0.8498759766419729, ""accuracy"": 72.6148409893993, ""samples"": 2264}, {""client_id"": 0, ""average_loss"": 0.7929767892947273, ""accuracy"": 72.66608500560888, ""samples"": 8023}, {""client_id"": 9, ""average_loss"": 0.8447143794949522, ""accuracy"": 71.45390070921985, ""samples"": 6204}]"
48,1.1515714636274204,63.8,511.5615944862366,0.8289056240744695,"[{""client_id"": 3, ""average_loss"": 0.7742159275545014, ""accuracy"": 74.46996466431095, ""samples"": 2264}, {""client_id"": 7, ""average_loss"": 0.779095927306584, ""accuracy"": 73.49854878321054, ""samples"": 4479}, {""client_id"": 9, ""average_loss"": 0.8131017482157835, ""accuracy"": 72.37266279819471, ""samples"": 6204}, {""client_id"": 0, ""average_loss"": 0.7569710423075964, ""accuracy"": 74.02467904773775, ""samples"": 8023}, {""client_id"": 4, ""average_loss"": 0.7550123022110374, ""accuracy"": 74.69931893928417, ""samples"": 6901}]"
49,1.4006315978469364,58.24,520.8230230808258,4.510216428298601,"[{""client_id"": 7, ""average_loss"": 0.73289774954319, ""accuracy"": 74.88278633623577, ""samples"": 4479}, {""client_id"": 4, ""average_loss"": 0.7183633747476118, ""accuracy"": 75.58324880452109, ""samples"": 6901}, {""client_id"": 8, ""average_loss"": 0.841372715977003, ""accuracy"": 73.28210432983597, ""samples"": 6767}, {""client_id"": 3, ""average_loss"": 0.7910730350348685, ""accuracy"": 73.89575971731449, ""samples"": 2264}, {""client_id"": 1, ""average_loss"": 1.1048199261937823, ""accuracy"": 63.31065759637188, ""samples"": 2205}]"
50,1.4477321987698792,48.34,531.9008769989014,4.626558755369783,"[{""client_id"": 6, ""average_loss"": 0.7719111100516536, ""accuracy"": 72.94892329596014, ""samples"": 5619}, {""client_id"": 2, ""average_loss"": 0.7697166717052459, ""accuracy"": 74.27809165097301, ""samples"": 6372}, {""client_id"": 9, ""average_loss"": 1.2197751163207378, ""accuracy"": 61.814958091553834, ""samples"": 6204}, {""client_id"": 1, ""average_loss"": 0.9397602830614362, ""accuracy"": 67.80045351473923, ""samples"": 2205}, {""client_id"": 0, ""average_loss"": 0.7994151489129142, ""accuracy"": 72.86551165399476, ""samples"": 8023}]"
51,1.5484877490693596,46.44,541.1114237308502,10.431458210152025,"[{""client_id"": 2, ""average_loss"": 0.7610287076234817, ""accuracy"": 74.18392969240426, ""samples"": 6372}, {""client_id"": 8, ""average_loss"": 0.8239498655751066, ""accuracy"": 72.26245012560958, ""samples"": 6767}, {""client_id"": 9, ""average_loss"": 0.8325808994548837, ""accuracy"": 72.34042553191489, ""samples"": 6204}, {""client_id"": 1, ""average_loss"": 0.9575630928788866, ""accuracy"": 67.52834467120181, ""samples"": 2205}, {""client_id"": 5, ""average_loss"": 1.994586900660866, ""accuracy"": 46.087704213241615, ""samples"": 1163}]"
52,1.7427365965903945,60.4,550.2296950817108,3.2806541555732247,"[{""client_id"": 1, ""average_loss"": 0.9513779010091509, ""accuracy"": 67.66439909297053, ""samples"": 2205}, {""client_id"": 8, ""average_loss"": 0.7600258375113865, ""accuracy"": 74.03576178513374, ""samples"": 6767}, {""client_id"": 7, ""average_loss"": 0.8245405350412641, ""accuracy"": 72.09198481803975, ""samples"": 4479}, {""client_id"": 3, ""average_loss"": 0.9580546965201696, ""accuracy"": 67.04946996466431, ""samples"": 2264}, {""client_id"": 4, ""average_loss"": 0.7458592620160844, ""accuracy"": 75.10505723808144, ""samples"": 6901}]"
53,1.2191359389359784,57.31,563.9546411037445,2.806886805951118,"[{""client_id"": 8, ""average_loss"": 0.7282580845760849, ""accuracy"": 74.7894192404315, ""samples"": 6767}, {""client_id"": 6, ""average_loss"": 0.7698892094194889, ""accuracy"": 73.82096458444563, ""samples"": 5619}, {""client_id"": 1, ""average_loss"": 0.9694593940462385, ""accuracy"": 67.34693877551021, ""samples"": 2205}, {""client_id"": 0, ""average_loss"": 0.7507029864050093, ""accuracy"": 74.19917736507541, ""samples"": 8023}, {""client_id"": 2, ""average_loss"": 1.2730623671412469, ""accuracy"": 74.46641556811048, ""samples"": 6372}]"
54,1.3299125694924858,59.99,574.4986562728882,2.6027085157150283,"[{""client_id"": 9, ""average_loss"": 0.820261069794291, ""accuracy"": 72.45325596389426, ""samples"": 6204}, {""client_id"": 3, ""average_loss"": 0.8230632493893305, ""accuracy"": 72.04063604240282, ""samples"": 2264}, {""client_id"": 1, ""average_loss"": 0.8910849843706403, ""accuracy"": 69.29705215419501, ""samples"": 2205}, {""client_id"": 5, ""average_loss"": 0.9770414688085255, ""accuracy"": 68.70163370593293, ""samples"": 1163}, {""client_id"": 6, ""average_loss"": 0.6840071579949423, ""accuracy"": 75.99216942516462, ""samples"": 5619}]"
55,1.7295678550270712,41.11,591.6808586120605,9.721910375596282,"[{""client_id"": 1, ""average_loss"": 0.889422653402601, ""accuracy"": 70.56689342403628, ""samples"": 2205}, {""client_id"": 4, ""average_loss"": 0.7194286535183588, ""accuracy"": 75.77162730039124, ""samples"": 6901}, {""client_id"": 8, ""average_loss"": 0.7334896930546131, ""accuracy"": 74.89286242057041, ""samples"": 6767}, {""client_id"": 2, ""average_loss"": 1.7327862584590912, ""accuracy"": 50.0, ""samples"": 6372}, {""client_id"": 0, ""average_loss"": 0.7488431675093514, ""accuracy"": 74.34874735136482, ""samples"": 8023}]"
56,1.4076299948297488,51.04,604.6781964302063,3.6780230139386574,"[{""client_id"": 7, ""average_loss"": 0.9653950912611825, ""accuracy"": 69.39048894842598, ""samples"": 4479}, {""client_id"": 1, ""average_loss"": 1.1576844555991037, ""accuracy"": 62.131519274376416, ""samples"": 2205}, {""client_id"": 5, ""average_loss"": 1.2692344533769708, ""accuracy"": 64.8323301805675, ""samples"": 1163}, {""client_id"": 9, ""average_loss"": 0.912946358169477, ""accuracy"": 69.90651192778853, ""samples"": 6204}, {""client_id"": 8, ""average_loss"": 0.8159030231664766, ""accuracy"": 72.24767252844687, ""samples"": 6767}]"
57,1.0362417018337615,61.05,620.4337592124939,2.8231517673920274,"[{""client_id"": 1, ""average_loss"": 0.9337872964995247, ""accuracy"": 68.66213151927438, ""samples"": 2205}, {""client_id"": 2, ""average_loss"": 0.8119348594546318, ""accuracy"": 72.06528562460765, ""samples"": 6372}, {""client_id"": 7, ""average_loss"": 0.7275036603212357, ""accuracy"": 74.7934806876535, ""samples"": 4479}, {""client_id"": 0, ""average_loss"": 0.7476309488217036, ""accuracy"": 74.3986040134613, ""samples"": 8023}, {""client_id"": 8, ""average_loss"": 0.6745733821167136, ""accuracy"": 76.9617260233486, ""samples"": 6767}]"
58,1.1225356057191351,61.11,631.7042865753174,2.549915867384868,"[{""client_id"": 5, ""average_loss"": 0.8589037860694685, ""accuracy"": 71.53912295786759, ""samples"": 1163}, {""client_id"": 9, ""average_loss"": 0.7962338789222166, ""accuracy"": 73.21083172147002, ""samples"": 6204}, {""client_id"": 3, ""average_loss"": 0.9040852520200942, ""accuracy"": 69.65547703180212, ""samples"": 2264}, {""client_id"": 1, ""average_loss"": 0.9137679644993373, ""accuracy"": 68.20861678004535, ""samples"": 2205}, {""client_id"": 8, ""average_loss"": 0.6989968331917277, ""accuracy"": 75.42485591842767, ""samples"": 6767}]"
59,1.2332790345902656,59.54,648.3291280269623,1.893784462894194,"[{""client_id"": 9, ""average_loss"": 0.747990779041015, ""accuracy"": 74.95164410058027, ""samples"": 6204}, {""client_id"": 1, ""average_loss"": 0.8544627709048135, ""accuracy"": 71.56462585034014, ""samples"": 2205}, {""client_id"": 0, ""average_loss"": 0.7486469206355867, ""accuracy"": 74.28642652374424, ""samples"": 8023}, {""client_id"": 6, ""average_loss"": 0.6949515359645541, ""accuracy"": 75.38707955152162, ""samples"": 5619}, {""client_id"": 8, ""average_loss"": 0.6573601204831645, ""accuracy"": 77.41983153539235, ""samples"": 6767}]"
60,1.0669026963270394,63.66,665.3853898048401,0.5465359052151718,"[{""client_id"": 8, ""average_loss"": 0.6839646011028649, ""accuracy"": 76.75483966307078, ""samples"": 6767}, {""client_id"": 2, ""average_loss"": 0.7125942984223366, ""accuracy"": 75.98870056497175, ""samples"": 6372}, {""client_id"": 4, ""average_loss"": 0.7181540070860474, ""accuracy"": 76.11940298507463, ""samples"": 6901}, {""client_id"": 0, ""average_loss"": 0.7163079260360627, ""accuracy"": 75.37080892434251, ""samples"": 8023}, {""client_id"": 5, ""average_loss"": 0.7182232047382154, ""accuracy"": 76.87016337059329, ""samples"": 1163}]"
61,1.0386765918154626,62.32,677.0421311855316,2.3130973478992347,"[{""client_id"": 3, ""average_loss"": 0.8931402977969911, ""accuracy"": 71.46643109540636, ""samples"": 2264}, {""client_id"": 9, ""average_loss"": 0.779073556366655, ""accuracy"": 73.93617021276596, ""samples"": 6204}, {""client_id"": 6, ""average_loss"": 0.7109999419613318, ""accuracy"": 75.84979533724862, ""samples"": 5619}, {""client_id"": 8, ""average_loss"": 0.6697273532736976, ""accuracy"": 77.43460913255505, ""samples"": 6767}, {""client_id"": 4, ""average_loss"": 0.6647830544798462, ""accuracy"": 77.61194029850746, ""samples"": 6901}]"
62,1.0430995089233301,62.61,687.4944109916687,2.244366135346026,"[{""client_id"": 4, ""average_loss"": 0.659150368085614, ""accuracy"": 78.23503840023184, ""samples"": 6901}, {""client_id"": 7, ""average_loss"": 0.740614988548415, ""accuracy"": 75.2176825184193, ""samples"": 4479}, {""client_id"": 1, ""average_loss"": 0.8575415457998004, ""accuracy"": 71.51927437641723, ""samples"": 2205}, {""client_id"": 6, ""average_loss"": 0.6718927835198966, ""accuracy"": 76.18793379604912, ""samples"": 5619}, {""client_id"": 8, ""average_loss"": 0.6729214309521441, ""accuracy"": 76.65139648293187, ""samples"": 6767}]"
63,1.1083479823580213,64.33,697.8463525772095,1.4704543417277594,"[{""client_id"": 6, ""average_loss"": 0.6545882814309814, ""accuracy"": 76.91760099661862, ""samples"": 5619}, {""client_id"": 9, ""average_loss"": 0.7481126668526954, ""accuracy"": 74.90328820116054, ""samples"": 6204}, {""client_id"": 7, ""average_loss"": 0.7058685515608106, ""accuracy"": 76.31167671355213, ""samples"": 4479}, {""client_id"": 5, ""average_loss"": 0.6685829617475209, ""accuracy"": 79.27773000859845, ""samples"": 1163}, {""client_id"": 0, ""average_loss"": 0.710486272734309, ""accuracy"": 75.83198304873488, ""samples"": 8023}]"
64,1.095384554878162,61.62,707.3071708679199,0.9035675725929665,"[{""client_id"": 9, ""average_loss"": 0.7213317933156318, ""accuracy"": 75.8381689232753, ""samples"": 6204}, {""client_id"": 8, ""average_loss"": 0.6495960332312674, ""accuracy"": 77.83360425594799, ""samples"": 6767}, {""client_id"": 5, ""average_loss"": 1.0128158817165775, ""accuracy"": 77.128116938951, ""samples"": 1163}, {""client_id"": 6, ""average_loss"": 0.6766055920584635, ""accuracy"": 76.27691760099661, ""samples"": 5619}, {""client_id"": 7, ""average_loss"": 0.6663996700729643, ""accuracy"": 78.231748158071, ""samples"": 4479}]"
65,1.2721067826459362,54.27,717.2402393817902,5.016824951244564,"[{""client_id"": 3, ""average_loss"": 0.9349954831931326, ""accuracy"": 69.96466431095406, ""samples"": 2264}, {""client_id"": 7, ""average_loss"": 0.6529066639287131, ""accuracy"": 77.85219915159634, ""samples"": 4479}, {""client_id"": 9, ""average_loss"": 1.1019025629328698, ""accuracy"": 64.87749838813669, ""samples"": 6204}, {""client_id"": 6, ""average_loss"": 0.670239909467372, ""accuracy"": 76.73963338672361, ""samples"": 5619}, {""client_id"": 4, ""average_loss"": 0.6987341269850731, ""accuracy"": 76.65555716562817, ""samples"": 6901}]"
66,1.0862298604029759,65.9,727.4842100143433,0.679190314167738,"[{""client_id"": 0, ""average_loss"": 0.7063825929921771, ""accuracy"": 75.79459055216253, ""samples"": 8023}, {""client_id"": 7, ""average_loss"": 0.7198165744543076, ""accuracy"": 75.9767805313686, ""samples"": 4479}, {""client_id"": 6, ""average_loss"": 0.6707945709878748, ""accuracy"": 76.09894999110162, ""samples"": 5619}, {""client_id"": 9, ""average_loss"": 0.7211722605621692, ""accuracy"": 75.43520309477756, ""samples"": 6204}, {""client_id"": 3, ""average_loss"": 0.7355244904756546, ""accuracy"": 77.42932862190813, ""samples"": 2264}]"
67,0.9252230843920617,68.96,739.1515121459961,0.5716621712971245,"[{""client_id"": 7, ""average_loss"": 0.6477694996765682, ""accuracy"": 78.70060281312793, ""samples"": 4479}, {""client_id"": 9, ""average_loss"": 0.6744027128539134, ""accuracy"": 77.498388136686, ""samples"": 6204}, {""client_id"": 2, ""average_loss"": 0.6554807832837105, ""accuracy"": 78.02887633396108, ""samples"": 6372}, {""client_id"": 6, ""average_loss"": 0.6324699107896198, ""accuracy"": 77.84303256807262, ""samples"": 5619}, {""client_id"": 8, ""average_loss"": 0.676553948307937, ""accuracy"": 76.97650362051131, ""samples"": 6767}]"
68,1.004123089040161,67.57,750.0618906021118,3.122220012100141,"[{""client_id"": 4, ""average_loss"": 0.6315663578333678, ""accuracy"": 79.07549630488334, ""samples"": 6901}, {""client_id"": 7, ""average_loss"": 0.6527076457227979, ""accuracy"": 78.07546327305202, ""samples"": 4479}, {""client_id"": 0, ""average_loss"": 0.6630490190453, ""accuracy"": 77.37753957372554, ""samples"": 8023}, {""client_id"": 1, ""average_loss"": 0.9043264286858695, ""accuracy"": 70.47619047619048, ""samples"": 2205}, {""client_id"": 6, ""average_loss"": 0.617923653261228, ""accuracy"": 78.12778074390461, ""samples"": 5619}]"
69,1.1572276604403355,67.42,760.3675224781036,2.756330933517387,"[{""client_id"": 9, ""average_loss"": 0.6692896620514467, ""accuracy"": 77.56286266924565, ""samples"": 6204}, {""client_id"": 2, ""average_loss"": 0.6449429759383202, ""accuracy"": 78.35844318895167, ""samples"": 6372}, {""client_id"": 3, ""average_loss"": 0.8011799876888593, ""accuracy"": 73.10070671378092, ""samples"": 2264}, {""client_id"": 1, ""average_loss"": 0.849242627620697, ""accuracy"": 71.38321995464852, ""samples"": 2205}, {""client_id"": 0, ""average_loss"": 0.66191518448648, ""accuracy"": 77.19057709086377, ""samples"": 8023}]"
70,1.090565665512328,66.72,771.8372557163239,3.490877563289547,"[{""client_id"": 9, ""average_loss"": 0.6653056885163808, ""accuracy"": 77.53062540296582, ""samples"": 6204}, {""client_id"": 0, ""average_loss"": 0.651554654041926, ""accuracy"": 77.86364202916614, ""samples"": 8023}, {""client_id"": 8, ""average_loss"": 0.6595646761498362, ""accuracy"": 77.9961578247377, ""samples"": 6767}, {""client_id"": 1, ""average_loss"": 0.8669634291103908, ""accuracy"": 70.29478458049887, ""samples"": 2205}, {""client_id"": 2, ""average_loss"": 0.5885601049661636, ""accuracy"": 80.74387947269304, ""samples"": 6372}]"
71,1.0378886290416596,65.28,781.0227830410004,2.6277443836285532,"[{""client_id"": 9, ""average_loss"": 0.6820858489606798, ""accuracy"": 77.43391360412637, ""samples"": 6204}, {""client_id"": 4, ""average_loss"": 0.6313404841003595, ""accuracy"": 78.72772062019997, ""samples"": 6901}, {""client_id"": 2, ""average_loss"": 0.6368749129772187, ""accuracy"": 78.29566854990584, ""samples"": 6372}, {""client_id"": 3, ""average_loss"": 0.7909941201408704, ""accuracy"": 73.2773851590106, ""samples"": 2264}, {""client_id"": 5, ""average_loss"": 1.5038225588045622, ""accuracy"": 72.48495270851247, ""samples"": 1163}]"
72,1.1584606724939528,63.28,790.4932277202606,7.7573654973947646,"[{""client_id"": 6, ""average_loss"": 0.6520575498315421, ""accuracy"": 77.13116212849262, ""samples"": 5619}, {""client_id"": 9, ""average_loss"": 0.6718047405641103, ""accuracy"": 77.45003223726629, ""samples"": 6204}, {""client_id"": 1, ""average_loss"": 0.9399868011474609, ""accuracy"": 68.20861678004535, ""samples"": 2205}, {""client_id"": 0, ""average_loss"": 0.6704669154825664, ""accuracy"": 77.19057709086377, ""samples"": 8023}, {""client_id"": 5, ""average_loss"": 1.362044174420206, ""accuracy"": 57.69561478933792, ""samples"": 1163}]"
73,0.8827389281266814,68.99,799.4061419963837,2.7070018330617285,"[{""client_id"": 8, ""average_loss"": 0.654864528269138, ""accuracy"": 78.12915619920201, ""samples"": 6767}, {""client_id"": 1, ""average_loss"": 0.7934351733752659, ""accuracy"": 73.78684807256236, ""samples"": 2205}, {""client_id"": 9, ""average_loss"": 0.6574076927199806, ""accuracy"": 78.25596389426177, ""samples"": 6204}, {""client_id"": 3, ""average_loss"": 0.8602320659491751, ""accuracy"": 71.42226148409894, ""samples"": 2264}, {""client_id"": 7, ""average_loss"": 0.6849229804107121, ""accuracy"": 77.20473319937486, ""samples"": 4479}]"
74,0.9354412468375674,67.73,811.5127944946289,0.49179915339544766,"[{""client_id"": 0, ""average_loss"": 0.6446492276967518, ""accuracy"": 78.16278200174499, ""samples"": 8023}, {""client_id"": 6, ""average_loss"": 0.6216647997498512, ""accuracy"": 78.4837159636946, ""samples"": 5619}, {""client_id"": 9, ""average_loss"": 0.627543317595708, ""accuracy"": 79.11025145067698, ""samples"": 6204}, {""client_id"": 7, ""average_loss"": 0.6050161293574742, ""accuracy"": 79.5713328868051, ""samples"": 4479}, {""client_id"": 4, ""average_loss"": 0.6244804337620735, ""accuracy"": 78.97406173018403, ""samples"": 6901}]"
75,0.8781402160407631,68.72,822.8846788406372,3.2349220740689564,"[{""client_id"": 9, ""average_loss"": 0.6172149291972524, ""accuracy"": 79.22308188265634, ""samples"": 6204}, {""client_id"": 8, ""average_loss"": 0.6476750340101853, ""accuracy"": 78.1439337963647, ""samples"": 6767}, {""client_id"": 0, ""average_loss"": 0.5970360111622584, ""accuracy"": 79.70833852673563, ""samples"": 8023}, {""client_id"": 1, ""average_loss"": 0.8985705154282706, ""accuracy"": 71.15646258503402, ""samples"": 2205}, {""client_id"": 2, ""average_loss"": 0.6112625801563263, ""accuracy"": 79.4569993722536, ""samples"": 6372}]"
76,0.9929631990232285,66.1,833.3966217041016,3.0196810011884785,"[{""client_id"": 7, ""average_loss"": 0.6088149960551943, ""accuracy"": 79.7052913596785, ""samples"": 4479}, {""client_id"": 2, ""average_loss"": 0.596272322833538, ""accuracy"": 79.7865662272442, ""samples"": 6372}, {""client_id"": 1, ""average_loss"": 0.787683584008898, ""accuracy"": 71.92743764172336, ""samples"": 2205}, {""client_id"": 4, ""average_loss"": 0.614207884227788, ""accuracy"": 79.4957252572091, ""samples"": 6901}, {""client_id"": 8, ""average_loss"": 0.6307927668094635, ""accuracy"": 78.64637209989655, ""samples"": 6767}]"
77,1.053517042071956,68.38,842.6250030994415,2.188468754561308,"[{""client_id"": 3, ""average_loss"": 0.7883162026604017, ""accuracy"": 74.82332155477032, ""samples"": 2264}, {""client_id"": 7, ""average_loss"": 0.610093897155353, ""accuracy"": 79.19178388033043, ""samples"": 4479}, {""client_id"": 9, ""average_loss"": 0.6495780499325585, ""accuracy"": 78.06254029658285, ""samples"": 6204}, {""client_id"": 1, ""average_loss"": 0.800870258467538, ""accuracy"": 73.42403628117914, ""samples"": 2205}, {""client_id"": 0, ""average_loss"": 0.6359937905319153, ""accuracy"": 77.97581951888321, ""samples"": 8023}]"
78,1.0269430101297463,66.03,851.6881976127625,3.473020368870102,"[{""client_id"": 5, ""average_loss"": 1.1819742306282646, ""accuracy"": 70.7652622527945, ""samples"": 1163}, {""client_id"": 1, ""average_loss"": 0.8343683881419045, ""accuracy"": 73.28798185941044, ""samples"": 2205}, {""client_id"": 9, ""average_loss"": 0.6076587198935833, ""accuracy"": 79.60992907801419, ""samples"": 6204}, {""client_id"": 4, ""average_loss"": 0.6434676059418254, ""accuracy"": 78.35096362845964, ""samples"": 6901}, {""client_id"": 6, ""average_loss"": 0.6119456152347001, ""accuracy"": 78.66168357358961, ""samples"": 5619}]"
79,0.9411692399128228,67.85,863.1763687133789,1.2322243851486514,"[{""client_id"": 0, ""average_loss"": 0.6362394330993532, ""accuracy"": 77.9010345257385, ""samples"": 8023}, {""client_id"": 6, ""average_loss"": 0.5743469660255042, ""accuracy"": 79.6760989499911, ""samples"": 5619}, {""client_id"": 1, ""average_loss"": 0.6880292168685368, ""accuracy"": 76.68934240362812, ""samples"": 2205}, {""client_id"": 4, ""average_loss"": 0.6042705363145581, ""accuracy"": 79.45225329662368, ""samples"": 6901}, {""client_id"": 2, ""average_loss"": 0.5974233949184418, ""accuracy"": 79.88072818581293, ""samples"": 6372}]"
80,0.8960086312263634,70.54,874.0388350486755,1.8304243284199269,"[{""client_id"": 3, ""average_loss"": 0.7184727258152432, ""accuracy"": 76.14840989399293, ""samples"": 2264}, {""client_id"": 6, ""average_loss"": 0.5757198977199468, ""accuracy"": 79.49813134009611, ""samples"": 5619}, {""client_id"": 2, ""average_loss"": 0.5487128898501397, ""accuracy"": 81.63841807909604, ""samples"": 6372}, {""client_id"": 9, ""average_loss"": 0.6697275448091251, ""accuracy"": 77.72404900064474, ""samples"": 6204}, {""client_id"": 8, ""average_loss"": 0.626471775039187, ""accuracy"": 78.94192404315058, ""samples"": 6767}]"
81,1.067549386601539,61.84,881.4605689048767,5.784968004299303,"[{""client_id"": 6, ""average_loss"": 0.5829879560253837, ""accuracy"": 79.6049119060331, ""samples"": 5619}, {""client_id"": 5, ""average_loss"": 1.1101118451670597, ""accuracy"": 65.77815993121239, ""samples"": 1163}, {""client_id"": 9, ""average_loss"": 0.6203123088350001, ""accuracy"": 79.90006447453256, ""samples"": 6204}, {""client_id"": 1, ""average_loss"": 0.8574096849986486, ""accuracy"": 70.38548752834467, ""samples"": 2205}, {""client_id"": 3, ""average_loss"": 0.6134269717666838, ""accuracy"": 78.97526501766785, ""samples"": 2264}]"
