round,global_loss,global_accuracy,elapsed_time,noniid_effectiveness,client_details
44,2.8881321530433217,27.5,6481.908626079559,0.0,"[{""client_id"": 3, ""average_loss"": 2.6495057408462097, ""accuracy"": 48.17333333333333, ""samples"": 75000}, {""client_id"": 4, ""average_loss"": 2.5655857281916585, ""accuracy"": 48.48, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.6073090133764554, ""accuracy"": 48.30266666666667, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.9537275294818537, ""accuracy"": 47.717333333333336, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.621018667355218, ""accuracy"": 48.193333333333335, ""samples"": 75000}]"
45,2.68922861062797,32.0,6642.006965398788,0.0,"[{""client_id"": 8, ""average_loss"": 2.7673932332212052, ""accuracy"": 47.85466666666667, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.6121423098132435, ""accuracy"": 48.35466666666667, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.581496544811122, ""accuracy"": 48.406666666666666, ""samples"": 75000}, {""client_id"": 3, ""average_loss"": 2.5620937765101948, ""accuracy"": 48.58533333333333, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.5674577061172643, ""accuracy"": 48.534666666666666, ""samples"": 75000}]"
46,2.865441716400681,27.9,6800.000148296356,0.0,"[{""client_id"": 8, ""average_loss"": 2.6279572681392853, ""accuracy"": 48.268, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.494280628840942, ""accuracy"": 48.757333333333335, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.574618567286245, ""accuracy"": 48.68533333333333, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 3.2415752548086063, ""accuracy"": 47.968, ""samples"": 75000}, {""client_id"": 1, ""average_loss"": 3.2398751160067976, ""accuracy"": 47.80133333333333, ""samples"": 75000}]"
47,2.808609414632153,29.1,6960.2868320941925,0.0,"[{""client_id"": 4, ""average_loss"": 2.5298788020068117, ""accuracy"": 49.04266666666667, ""samples"": 75000}, {""client_id"": 1, ""average_loss"": 2.54637791860439, ""accuracy"": 48.949333333333335, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 2.474809317332704, ""accuracy"": 48.998666666666665, ""samples"": 75000}, {""client_id"": 3, ""average_loss"": 2.5531346758308313, ""accuracy"": 48.71333333333333, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.5428435695750635, ""accuracy"": 48.90133333333333, ""samples"": 75000}]"
48,2.7323086778069756,31.3,7119.333156347275,0.0,"[{""client_id"": 5, ""average_loss"": 2.5872993295454916, ""accuracy"": 48.74, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.534244173018219, ""accuracy"": 49.048, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.5714861810054925, ""accuracy"": 48.965333333333334, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.5006920169381535, ""accuracy"": 49.172, ""samples"": 75000}, {""client_id"": 1, ""average_loss"": 2.516998052901929, ""accuracy"": 49.116, ""samples"": 75000}]"
49,2.760638879742592,29.6,7279.54592871666,0.0,"[{""client_id"": 6, ""average_loss"": 2.626342398736178, ""accuracy"": 48.782666666666664, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.5364845183194444, ""accuracy"": 49.18533333333333, ""samples"": 75000}, {""client_id"": 8, ""average_loss"": 2.667727958820665, ""accuracy"": 48.748, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.5507461884442497, ""accuracy"": 49.214666666666666, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.566877676702826, ""accuracy"": 49.269333333333336, ""samples"": 75000}]"
50,2.7943374780332966,28.0,7439.053440332413,0.0,"[{""client_id"": 8, ""average_loss"": 2.536858752865316, ""accuracy"": 49.202666666666666, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.481549212847219, ""accuracy"": 49.43333333333333, ""samples"": 75000}, {""client_id"": 4, ""average_loss"": 2.751825843320783, ""accuracy"": 49.11866666666667, ""samples"": 75000}, {""client_id"": 3, ""average_loss"": 2.543499315181352, ""accuracy"": 49.214666666666666, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.4647167664964487, ""accuracy"": 49.42133333333334, ""samples"": 75000}]"
51,2.7470414433509682,25.2,7601.047775506973,0.0,"[{""client_id"": 3, ""average_loss"": 2.683775733194083, ""accuracy"": 47.69115544358957, ""samples"": 73435}, {""client_id"": 2, ""average_loss"": 2.6965328793391548, ""accuracy"": 47.76060461632736, ""samples"": 73435}, {""client_id"": 1, ""average_loss"": 2.7565607786788355, ""accuracy"": 47.530469122353104, ""samples"": 73435}, {""client_id"": 8, ""average_loss"": 2.6714047303285136, ""accuracy"": 47.579492067815075, ""samples"": 73435}, {""client_id"": 4, ""average_loss"": 2.6257106349291397, ""accuracy"": 47.94171716483965, ""samples"": 73435}]"
52,2.6716680481175707,27.3,7760.419271469116,0.0,"[{""client_id"": 5, ""average_loss"": 2.6774642135176205, ""accuracy"": 47.82733029209505, ""samples"": 73435}, {""client_id"": 1, ""average_loss"": 2.5933208898510163, ""accuracy"": 48.26853680125281, ""samples"": 73435}, {""client_id"": 7, ""average_loss"": 2.8729916054879308, ""accuracy"": 47.58493906175529, ""samples"": 73435}, {""client_id"": 4, ""average_loss"": 2.5606553993566568, ""accuracy"": 48.421052631578945, ""samples"": 73435}, {""client_id"": 0, ""average_loss"": 2.6763278053849553, ""accuracy"": 47.82460679512494, ""samples"": 73435}]"
53,2.7108285161340313,25.3,7919.315750837326,0.0,"[{""client_id"": 8, ""average_loss"": 2.624407349035258, ""accuracy"": 48.10512698304623, ""samples"": 73435}, {""client_id"": 3, ""average_loss"": 2.60104321183451, ""accuracy"": 48.24130183155171, ""samples"": 73435}, {""client_id"": 7, ""average_loss"": 2.553361711904521, ""accuracy"": 48.6062504255464, ""samples"": 73435}, {""client_id"": 0, ""average_loss"": 2.583341650035985, ""accuracy"": 48.27126029822292, ""samples"": 73435}, {""client_id"": 4, ""average_loss"": 2.5461601625622996, ""accuracy"": 48.534077755838496, ""samples"": 73435}]"
54,2.6915368525085936,27.6,8078.4637405872345,0.0,"[{""client_id"": 8, ""average_loss"": 2.5860605105719605, ""accuracy"": 48.25083407094709, ""samples"": 73435}, {""client_id"": 0, ""average_loss"": 2.557632350555771, ""accuracy"": 48.69204058010485, ""samples"": 73435}, {""client_id"": 4, ""average_loss"": 2.5304425878597954, ""accuracy"": 48.65391162252332, ""samples"": 73435}, {""client_id"": 2, ""average_loss"": 2.635520061263648, ""accuracy"": 48.407435146728396, ""samples"": 73435}, {""client_id"": 7, ""average_loss"": 2.522090347221745, ""accuracy"": 48.647102880098046, ""samples"": 73435}]"
55,2.6788348984566466,26.4,8238.198227643967,0.0,"[{""client_id"": 2, ""average_loss"": 2.552906248575586, ""accuracy"": 48.70701981344046, ""samples"": 73435}, {""client_id"": 6, ""average_loss"": 2.725152888261449, ""accuracy"": 48.02069857697283, ""samples"": 73435}, {""client_id"": 9, ""average_loss"": 2.63433792950857, ""accuracy"": 48.34343296793082, ""samples"": 73435}, {""client_id"": 3, ""average_loss"": 2.600053802170717, ""accuracy"": 48.64982637706816, ""samples"": 73435}, {""client_id"": 8, ""average_loss"": 2.522531931967382, ""accuracy"": 48.58037720433036, ""samples"": 73435}]"
56,2.6790933236954317,28.4,8398.54592514038,0.0,"[{""client_id"": 5, ""average_loss"": 2.6061202147427727, ""accuracy"": 48.83093892558045, ""samples"": 73435}, {""client_id"": 7, ""average_loss"": 2.5293109648672822, ""accuracy"": 49.0161367195479, ""samples"": 73435}, {""client_id"": 1, ""average_loss"": 2.6407849084385826, ""accuracy"": 48.794171716483966, ""samples"": 73435}, {""client_id"": 8, ""average_loss"": 2.9635562433306215, ""accuracy"": 48.29168652549874, ""samples"": 73435}, {""client_id"": 9, ""average_loss"": 2.5503660727035053, ""accuracy"": 48.689317083134746, ""samples"": 73435}]"
57,2.6480385178972963,29.0,8558.538791894913,0.0,"[{""client_id"": 6, ""average_loss"": 2.639125466651624, ""accuracy"": 48.54497174371893, ""samples"": 73435}, {""client_id"": 1, ""average_loss"": 2.53076677371169, ""accuracy"": 49.07741540137537, ""samples"": 73435}, {""client_id"": 7, ""average_loss"": 2.492920524933759, ""accuracy"": 49.16729080138899, ""samples"": 73435}, {""client_id"": 3, ""average_loss"": 2.5339192414222778, ""accuracy"": 49.05562742561449, ""samples"": 73435}, {""client_id"": 8, ""average_loss"": 2.4762803066112196, ""accuracy"": 48.95213454075032, ""samples"": 73435}]"
58,2.5721486043778197,29.3,8718.244584321976,0.0,"[{""client_id"": 3, ""average_loss"": 2.4934743217495092, ""accuracy"": 49.537686389323895, ""samples"": 73435}, {""client_id"": 4, ""average_loss"": 2.5712953226645583, ""accuracy"": 49.20541975897052, ""samples"": 73435}, {""client_id"": 6, ""average_loss"": 2.8567656275561397, ""accuracy"": 48.56267447402465, ""samples"": 73435}, {""client_id"": 0, ""average_loss"": 2.552955247861955, ""accuracy"": 49.18227003472459, ""samples"": 73435}, {""client_id"": 5, ""average_loss"": 2.5606234527914724, ""accuracy"": 48.98754000136175, ""samples"": 73435}]"
59,2.5717835866721575,30.7,8878.174620866776,0.0,"[{""client_id"": 6, ""average_loss"": 2.5369916995772925, ""accuracy"": 49.17409954381426, ""samples"": 73435}, {""client_id"": 0, ""average_loss"": 2.5115183116225026, ""accuracy"": 49.32797712262545, ""samples"": 73435}, {""client_id"": 7, ""average_loss"": 2.7664477779432333, ""accuracy"": 49.095118131681076, ""samples"": 73435}, {""client_id"": 4, ""average_loss"": 2.4913068174401207, ""accuracy"": 49.50364267719752, ""samples"": 73435}, {""client_id"": 3, ""average_loss"": 2.4920679972604716, ""accuracy"": 49.50091918022741, ""samples"": 73435}]"
60,2.6554363180118004,28.1,9038.447377681732,0.0,"[{""client_id"": 7, ""average_loss"": 2.7179856300354004, ""accuracy"": 49.713351943895965, ""samples"": 73435}, {""client_id"": 9, ""average_loss"": 2.565074944435178, ""accuracy"": 49.340232858990944, ""samples"": 73435}, {""client_id"": 4, ""average_loss"": 2.471276084480383, ""accuracy"": 49.29529515898414, ""samples"": 73435}, {""client_id"": 8, ""average_loss"": 2.5077976653033205, ""accuracy"": 49.31708313474501, ""samples"": 73435}, {""client_id"": 3, ""average_loss"": 2.821199072901245, ""accuracy"": 49.080138898345474, ""samples"": 73435}]"
61,2.43057856988755,38.0,9202.285139083862,0.0,"[{""client_id"": 5, ""average_loss"": 2.6452695902656105, ""accuracy"": 48.74039980391089, ""samples"": 73436}, {""client_id"": 0, ""average_loss"": 2.5506388673087215, ""accuracy"": 49.361348657334275, ""samples"": 73436}, {""client_id"": 8, ""average_loss"": 2.5269746100506207, ""accuracy"": 49.24015469252138, ""samples"": 73436}, {""client_id"": 1, ""average_loss"": 2.7302809048186787, ""accuracy"": 48.83299743994771, ""samples"": 73436}, {""client_id"": 3, ""average_loss"": 2.5461586805255823, ""accuracy"": 49.219728743395606, ""samples"": 73436}]"
62,2.4435078308081173,36.2,9362.907041549683,0.0,"[{""client_id"": 6, ""average_loss"": 2.591127490753408, ""accuracy"": 49.1053434282913, ""samples"": 73436}, {""client_id"": 0, ""average_loss"": 2.5144707880666495, ""accuracy"": 49.48526608203061, ""samples"": 73436}, {""client_id"": 3, ""average_loss"": 2.512097731118312, ""accuracy"": 49.59965139713492, ""samples"": 73436}, {""client_id"": 7, ""average_loss"": 2.5653121503417755, ""accuracy"": 49.14619532654284, ""samples"": 73436}, {""client_id"": 2, ""average_loss"": 2.74513786863488, ""accuracy"": 49.06585325998148, ""samples"": 73436}]"
63,2.392039034776627,36.5,9523.199156045914,0.0,"[{""client_id"": 7, ""average_loss"": 2.494283584072767, ""accuracy"": 49.763058990141076, ""samples"": 73436}, {""client_id"": 2, ""average_loss"": 2.5487728652441897, ""accuracy"": 49.68544038346315, ""samples"": 73436}, {""client_id"": 5, ""average_loss"": 2.6053394573118984, ""accuracy"": 49.34228443815022, ""samples"": 73436}, {""client_id"": 1, ""average_loss"": 2.6053636814932077, ""accuracy"": 49.29053870036494, ""samples"": 73436}, {""client_id"": 4, ""average_loss"": 2.5909060965413633, ""accuracy"": 49.53156490004902, ""samples"": 73436}]"
64,2.3694964943418078,38.8,9682.658488750458,0.0,"[{""client_id"": 1, ""average_loss"": 2.5358965235293063, ""accuracy"": 49.87608257530366, ""samples"": 73436}, {""client_id"": 7, ""average_loss"": 2.485063581210573, ""accuracy"": 49.76714417996623, ""samples"": 73436}, {""client_id"": 3, ""average_loss"": 2.5196088964067154, ""accuracy"": 49.779399749441694, ""samples"": 73436}, {""client_id"": 6, ""average_loss"": 2.5575572718744692, ""accuracy"": 49.73173920148156, ""samples"": 73436}, {""client_id"": 2, ""average_loss"": 2.5347123853385907, ""accuracy"": 50.02723459883436, ""samples"": 73436}]"
65,2.299410066786845,39.5,9842.068398475647,0.0,"[{""client_id"": 0, ""average_loss"": 2.5195701030819007, ""accuracy"": 49.994553080233125, ""samples"": 73436}, {""client_id"": 6, ""average_loss"": 2.6345536864322163, ""accuracy"": 49.87472084536195, ""samples"": 73436}, {""client_id"": 2, ""average_loss"": 2.476689023892288, ""accuracy"": 50.370390544147284, ""samples"": 73436}, {""client_id"": 1, ""average_loss"": 2.4886465362270775, ""accuracy"": 50.07761860667792, ""samples"": 73436}, {""client_id"": 7, ""average_loss"": 2.473710450979755, ""accuracy"": 49.91965793343864, ""samples"": 73436}]"
66,2.3345589136621756,40.4,10002.99009013176,0.0,"[{""client_id"": 0, ""average_loss"": 2.480700403680582, ""accuracy"": 50.45073261070864, ""samples"": 73436}, {""client_id"": 6, ""average_loss"": 2.4939979055653447, ""accuracy"": 50.328176915954025, ""samples"": 73436}, {""client_id"": 3, ""average_loss"": 2.529524202237044, ""accuracy"": 50.21106814096628, ""samples"": 73436}, {""client_id"": 1, ""average_loss"": 2.5013556295953445, ""accuracy"": 50.164769322947876, ""samples"": 73436}, {""client_id"": 5, ""average_loss"": 2.586384347942479, ""accuracy"": 49.80935780815948, ""samples"": 73436}]"
67,2.338374591936731,38.8,10163.20802617073,0.0,"[{""client_id"": 7, ""average_loss"": 2.4798922401559933, ""accuracy"": 50.336347295604334, ""samples"": 73436}, {""client_id"": 2, ""average_loss"": 2.507375886982969, ""accuracy"": 50.30094231711967, ""samples"": 73436}, {""client_id"": 5, ""average_loss"": 3.068315794400852, ""accuracy"": 49.545182199466204, ""samples"": 73436}, {""client_id"": 0, ""average_loss"": 2.4851484903898995, ""accuracy"": 50.37447573397244, ""samples"": 73436}, {""client_id"": 9, ""average_loss"": 2.6587510697372125, ""accuracy"": 49.686802113404866, ""samples"": 73436}]"
68,2.3442655615745838,40.1,10322.574545383453,0.0,"[{""client_id"": 5, ""average_loss"": 2.46827875622703, ""accuracy"": 50.51745737785282, ""samples"": 73436}, {""client_id"": 0, ""average_loss"": 2.439256928460982, ""accuracy"": 50.7353341685277, ""samples"": 73436}, {""client_id"": 3, ""average_loss"": 2.4773232145687505, ""accuracy"": 50.529712947328285, ""samples"": 73436}, {""client_id"": 6, ""average_loss"": 2.497656631500215, ""accuracy"": 50.437115311291464, ""samples"": 73436}, {""client_id"": 4, ""average_loss"": 2.5592054771950177, ""accuracy"": 50.49158450896018, ""samples"": 73436}]"
69,2.274379177837615,42.2,10482.795125246048,0.0,"[{""client_id"": 3, ""average_loss"": 2.4606420760569363, ""accuracy"": 50.7353341685277, ""samples"": 73436}, {""client_id"": 9, ""average_loss"": 2.5466205674364133, ""accuracy"": 50.336347295604334, ""samples"": 73436}, {""client_id"": 6, ""average_loss"": 2.46171451087498, ""accuracy"": 50.723078599052236, ""samples"": 73436}, {""client_id"": 8, ""average_loss"": 2.579366717497101, ""accuracy"": 50.194727381665665, ""samples"": 73436}, {""client_id"": 5, ""average_loss"": 2.4470884621600666, ""accuracy"": 50.588267334822156, ""samples"": 73436}]"
70,2.3381503628697367,39.8,10647.64315199852,0.0,"[{""client_id"": 2, ""average_loss"": 2.7176180603863944, ""accuracy"": 50.61958712348167, ""samples"": 73436}, {""client_id"": 6, ""average_loss"": 2.4692967698702115, ""accuracy"": 50.74622800806144, ""samples"": 73436}, {""client_id"": 5, ""average_loss"": 2.4551750604453906, ""accuracy"": 50.913720790892754, ""samples"": 73436}, {""client_id"": 1, ""average_loss"": 2.4937802123291717, ""accuracy"": 50.972275178386624, ""samples"": 73436}, {""client_id"": 4, ""average_loss"": 2.534919864991132, ""accuracy"": 50.73261070864426, ""samples"": 73436}]"
71,2.6950808626830955,29.5,10810.56327533722,0.0,"[{""client_id"": 5, ""average_loss"": 2.576839566535657, ""accuracy"": 49.509565217391305, ""samples"": 71875}, {""client_id"": 1, ""average_loss"": 2.600544256627407, ""accuracy"": 49.504, ""samples"": 71875}, {""client_id"": 0, ""average_loss"": 2.595563631533357, ""accuracy"": 49.71965217391304, ""samples"": 71875}, {""client_id"": 9, ""average_loss"": 2.632173280276911, ""accuracy"": 49.22573913043478, ""samples"": 71875}, {""client_id"": 3, ""average_loss"": 2.6446618105444455, ""accuracy"": 49.51095652173913, ""samples"": 71875}]"
72,2.624756675616951,30.9,10970.03950881958,0.0,"[{""client_id"": 1, ""average_loss"": 2.5555684194540427, ""accuracy"": 49.87408695652174, ""samples"": 71875}, {""client_id"": 9, ""average_loss"": 2.620787542494362, ""accuracy"": 49.74747826086956, ""samples"": 71875}, {""client_id"": 3, ""average_loss"": 2.5445983405308343, ""accuracy"": 49.74330434782609, ""samples"": 71875}, {""client_id"": 2, ""average_loss"": 2.5570448902256957, ""accuracy"": 49.74330434782609, ""samples"": 71875}, {""client_id"": 7, ""average_loss"": 2.7034225451671863, ""accuracy"": 49.20486956521739, ""samples"": 71875}]"
73,2.7105364594489907,28.8,11128.954495668411,0.0,"[{""client_id"": 7, ""average_loss"": 2.5814029191765946, ""accuracy"": 49.60973913043478, ""samples"": 71875}, {""client_id"": 4, ""average_loss"": 2.755559879800548, ""accuracy"": 49.757217391304344, ""samples"": 71875}, {""client_id"": 0, ""average_loss"": 2.5316420327062192, ""accuracy"": 50.08278260869565, ""samples"": 71875}, {""client_id"": 5, ""average_loss"": 2.5644428034877533, ""accuracy"": 49.72521739130435, ""samples"": 71875}, {""client_id"": 3, ""average_loss"": 2.535294915099278, ""accuracy"": 50.05773913043478, ""samples"": 71875}]"
74,2.6464624274877986,28.0,11289.50454878807,0.0,"[{""client_id"": 5, ""average_loss"": 2.5243977530837975, ""accuracy"": 50.333217391304345, ""samples"": 71875}, {""client_id"": 3, ""average_loss"": 2.5004194438305047, ""accuracy"": 50.22608695652174, ""samples"": 71875}, {""client_id"": 1, ""average_loss"": 2.558905037010417, ""accuracy"": 50.12591304347826, ""samples"": 71875}, {""client_id"": 0, ""average_loss"": 2.5149088832728395, ""accuracy"": 50.432, ""samples"": 71875}, {""client_id"": 9, ""average_loss"": 2.5663504477047248, ""accuracy"": 49.864347826086956, ""samples"": 71875}]"
75,2.5928170182712518,29.5,11450.344203233719,0.0,"[{""client_id"": 9, ""average_loss"": 2.531580351502694, ""accuracy"": 50.358260869565214, ""samples"": 71875}, {""client_id"": 5, ""average_loss"": 2.506572605856239, ""accuracy"": 50.632347826086956, ""samples"": 71875}, {""client_id"": 2, ""average_loss"": 2.5696659856440163, ""accuracy"": 50.16765217391304, ""samples"": 71875}, {""client_id"": 4, ""average_loss"": 2.549480636406433, ""accuracy"": 50.461217391304345, ""samples"": 71875}, {""client_id"": 3, ""average_loss"": 2.486315440338896, ""accuracy"": 50.589217391304345, ""samples"": 71875}]"
76,2.586110110685324,31.6,11611.031739473343,0.0,"[{""client_id"": 5, ""average_loss"": 2.5036103829093603, ""accuracy"": 50.63513043478261, ""samples"": 71875}, {""client_id"": 4, ""average_loss"": 2.5108163602211895, ""accuracy"": 50.61008695652174, ""samples"": 71875}, {""client_id"": 3, ""average_loss"": 2.4884910089585484, ""accuracy"": 50.672695652173914, ""samples"": 71875}, {""client_id"": 1, ""average_loss"": 2.561506809328523, ""accuracy"": 50.592, ""samples"": 71875}, {""client_id"": 7, ""average_loss"": 2.57690122487295, ""accuracy"": 50.199652173913044, ""samples"": 71875}]"
77,2.647747423333727,27.9,11771.83774805069,0.0,"[{""client_id"": 0, ""average_loss"": 2.534096589631132, ""accuracy"": 50.82573913043478, ""samples"": 71875}, {""client_id"": 4, ""average_loss"": 2.927697790400756, ""accuracy"": 50.44730434782608, ""samples"": 71875}, {""client_id"": 9, ""average_loss"": 2.5044034073115005, ""accuracy"": 50.639304347826084, ""samples"": 71875}, {""client_id"": 5, ""average_loss"": 2.5298609120766526, ""accuracy"": 50.90782608695652, ""samples"": 71875}, {""client_id"": 1, ""average_loss"": 2.6899342033869167, ""accuracy"": 50.711652173913045, ""samples"": 71875}]"
78,2.5972502960520947,29.5,11932.370192289352,0.0,"[{""client_id"": 4, ""average_loss"": 2.436006014151951, ""accuracy"": 51.18330434782609, ""samples"": 71875}, {""client_id"": 9, ""average_loss"": 2.4797707000351927, ""accuracy"": 50.98713043478261, ""samples"": 71875}, {""client_id"": 3, ""average_loss"": 2.494086865878776, ""accuracy"": 51.08869565217391, ""samples"": 71875}, {""client_id"": 8, ""average_loss"": 2.6465427576733367, ""accuracy"": 49.93669565217391, ""samples"": 71875}, {""client_id"": 6, ""average_loss"": 2.74146510725436, ""accuracy"": 50.29982608695652, ""samples"": 71875}]"
79,2.6002950240282496,30.2,12093.43864774704,0.0,"[{""client_id"": 1, ""average_loss"": 2.490613073949009, ""accuracy"": 51.1415652173913, ""samples"": 71875}, {""client_id"": 6, ""average_loss"": 2.5672942098144373, ""accuracy"": 50.74921739130435, ""samples"": 71875}, {""client_id"": 2, ""average_loss"": 2.531477497666693, ""accuracy"": 50.72417391304348, ""samples"": 71875}, {""client_id"": 4, ""average_loss"": 2.504746850341787, ""accuracy"": 51.10956521739131, ""samples"": 71875}, {""client_id"": 7, ""average_loss"": 2.528137243617221, ""accuracy"": 50.711652173913045, ""samples"": 71875}]"
80,2.593463381384588,29.5,12253.857788324356,0.0,"[{""client_id"": 7, ""average_loss"": 2.4727797928978417, ""accuracy"": 51.15826086956522, ""samples"": 71875}, {""client_id"": 3, ""average_loss"": 2.46082602452744, ""accuracy"": 51.475478260869565, ""samples"": 71875}, {""client_id"": 8, ""average_loss"": 2.57482971163357, ""accuracy"": 50.95234782608696, ""samples"": 71875}, {""client_id"": 0, ""average_loss"": 2.518714599902063, ""accuracy"": 51.116521739130434, ""samples"": 71875}, {""client_id"": 6, ""average_loss"": 2.492269843283212, ""accuracy"": 51.06921739130435, ""samples"": 71875}]"
81,2.5113417043048107,33.7,12420.27570772171,0.0,"[{""client_id"": 4, ""average_loss"": 2.399564671394465, ""accuracy"": 53.498666666666665, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.4742947954046146, ""accuracy"": 52.96, ""samples"": 75000}, {""client_id"": 3, ""average_loss"": 2.423496736894788, ""accuracy"": 53.10933333333333, ""samples"": 75000}, {""client_id"": 6, ""average_loss"": 2.454999927059769, ""accuracy"": 53.221333333333334, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 2.4634920322071867, ""accuracy"": 53.36933333333333, ""samples"": 75000}]"
82,2.5161297325116054,32.4,12580.191657304764,0.0,"[{""client_id"": 5, ""average_loss"": 2.4563390525710553, ""accuracy"": 53.316, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.4658866370730386, ""accuracy"": 53.16133333333333, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.4225180479876527, ""accuracy"": 53.46933333333333, ""samples"": 75000}, {""client_id"": 1, ""average_loss"": 2.4049534137596558, ""accuracy"": 53.67466666666667, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.473050264293885, ""accuracy"": 53.27333333333333, ""samples"": 75000}]"
83,2.611901107107758,30.9,12742.390711307526,0.0,"[{""client_id"": 9, ""average_loss"": 2.7292540567305386, ""accuracy"": 53.07866666666666, ""samples"": 75000}, {""client_id"": 6, ""average_loss"": 2.4491741552072415, ""accuracy"": 53.409333333333336, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.4087915100404977, ""accuracy"": 53.43066666666667, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 2.456195634039467, ""accuracy"": 53.37733333333333, ""samples"": 75000}, {""client_id"": 8, ""average_loss"": 2.491861942783951, ""accuracy"": 53.25066666666667, ""samples"": 75000}]"
84,2.674253580676522,29.3,12903.886711120605,0.0,"[{""client_id"": 2, ""average_loss"": 2.406979057337622, ""accuracy"": 53.604, ""samples"": 75000}, {""client_id"": 1, ""average_loss"": 2.417661882574906, ""accuracy"": 53.88933333333333, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.407474834900683, ""accuracy"": 53.730666666666664, ""samples"": 75000}, {""client_id"": 8, ""average_loss"": 2.4535553010223468, ""accuracy"": 53.44533333333333, ""samples"": 75000}, {""client_id"": 6, ""average_loss"": 2.4018960628668062, ""accuracy"": 53.66266666666667, ""samples"": 75000}]"
85,2.681965856415451,29.6,13066.181799411774,0.0,"[{""client_id"": 8, ""average_loss"": 2.513296439976948, ""accuracy"": 53.836, ""samples"": 75000}, {""client_id"": 5, ""average_loss"": 2.406080586526095, ""accuracy"": 53.757333333333335, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.3919739959489963, ""accuracy"": 53.972, ""samples"": 75000}, {""client_id"": 1, ""average_loss"": 2.396551857519028, ""accuracy"": 54.166666666666664, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 2.6663104236278388, ""accuracy"": 53.690666666666665, ""samples"": 75000}]"
86,2.6640167969047646,30.6,13228.43866443634,0.0,"[{""client_id"": 5, ""average_loss"": 2.37303772500104, ""accuracy"": 54.00933333333333, ""samples"": 75000}, {""client_id"": 8, ""average_loss"": 2.379269184816219, ""accuracy"": 53.916, ""samples"": 75000}, {""client_id"": 4, ""average_loss"": 2.434303902604086, ""accuracy"": 54.022666666666666, ""samples"": 75000}, {""client_id"": 9, ""average_loss"": 2.449968953266778, ""accuracy"": 53.936, ""samples"": 75000}, {""client_id"": 7, ""average_loss"": 2.4499106111428928, ""accuracy"": 53.82, ""samples"": 75000}]"
87,2.4899420385148114,34.0,13390.092879533768,0.0,"[{""client_id"": 9, ""average_loss"": 2.379426687117428, ""accuracy"": 54.12266666666667, ""samples"": 75000}, {""client_id"": 3, ""average_loss"": 2.4830604160533234, ""accuracy"": 53.87866666666667, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.381935399511586, ""accuracy"": 54.19866666666667, ""samples"": 75000}, {""client_id"": 1, ""average_loss"": 2.4051607024029393, ""accuracy"": 54.148, ""samples"": 75000}, {""client_id"": 4, ""average_loss"": 2.3701309072392065, ""accuracy"": 54.24, ""samples"": 75000}]"
88,2.597091481564151,30.1,13550.30588555336,0.0,"[{""client_id"": 5, ""average_loss"": 2.4201743165245446, ""accuracy"": 54.08, ""samples"": 75000}, {""client_id"": 1, ""average_loss"": 2.351566364698093, ""accuracy"": 54.5, ""samples"": 75000}, {""client_id"": 6, ""average_loss"": 2.424658433555642, ""accuracy"": 53.958666666666666, ""samples"": 75000}, {""client_id"": 0, ""average_loss"": 2.3706792718004386, ""accuracy"": 54.20666666666666, ""samples"": 75000}, {""client_id"": 2, ""average_loss"": 2.3971024029090278, ""accuracy"": 54.093333333333334, ""samples"": 75000}]"
